movieId,title,genres,IMAX,Film-Noir,War,Mystery,Adventure,Horror,Western,Thriller,Crime,Musical,Fantasy,Animation,Children,Romance,Action,Comedy,(no genres listed),Sci-Fi,Documentary,Drama
59960,Warlock (1959),Romance|Western,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
59974,"Fidanzati, I (Fiances, The) (1963)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59976,"Posto, Il (1961)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59985,Chaos Theory (2007),Comedy|Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
59988,"Boys and Girls Guide to Getting Down, The (2006)",Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59995,Boy A (2007),Crime|Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60007,Doctor Who (1996),Adventure|Sci-Fi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60014,"Complete History of My Sexual Failures, A (2008)",Comedy|Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
60020,"Warlords, The (Tau ming chong) (2007)",Action|Drama|War,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
60030,Spiral (2007),Drama|Horror|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
60032,Hounddog (2007),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60037,"Happening, The (2008)",Drama|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
60040,"Incredible Hulk, The (2008)",Action|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
60044,Baghead (2008),Comedy|Drama|Horror,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
60046,"Children of Huang Shi, The (2008)",Drama|War,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60059,Quill (2004),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
60072,Wanted (2008),Action|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
60086,Boy Culture (2006),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60096,Ten Minutes Older: The Trumpet (2002),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60103,Angel Face (1952),Crime|Drama|Film-Noir,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60106,Huckleberry Finn (1974),Adventure|Musical,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60110,Tom Sawyer (1973),Adventure|Children|Musical,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
60124,Turn the River (2007),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60126,Get Smart (2008),Action|Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
60128,Young People Fucking (a.k.a. YPF) (2007),Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60133,Brick Lane (2007),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60135,Surfwise (2007),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60137,"Rape of Europa, The (2006)",Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60141,St. Trinian's (2007),Children|Comedy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
60145,"Penalty, The (1920)",Crime|Drama|Horror,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60147,Roman de gare (2007),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60150,Desire (1936),Comedy|Crime|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
60161,Futurama: The Beast with a Billion Backs (2008),Action|Animation|Comedy|Romance|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0
60179,Equinox (1970),Adventure|Horror|Mystery,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60183,At the Death House Door (2008),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60189,Archangel (1990),Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60193,Battlefield Baseball (Jigoku kôshien) (2003),Action|Horror|Musical,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
60198,"Sandglass, The (Sanatorium pod klepsydra) (1973)",Mystery,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,"Color of Pomegranates, The (Sayat Nova) (1968)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60213,David Cross: Let America Laugh (2003),Comedy|Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
60223,West of Zanzibar (1928),Drama|Mystery,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60225,Tell It to the Marines (1926),Comedy|Drama|Romance|War,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
60227,"Unholy Three, The (1925)",Crime|Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
60229,"Unholy Three, The (1930)",Crime|Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60231,London After Midnight (1927),Drama|Horror,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60237,Dog Day (Canicule) (1984),Action|Crime|Drama|Thriller,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
60240,"Klansman, The (1974)",Action|Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
60243,Pocket Money (1972),Comedy|Western,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
60256,Goddess (Devi) (1960),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60259,Bambi 2 (2006),Animation|Children|Drama,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
60284,Gunnin' for That #1 Spot (2008),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60286,Finding Amanda (2008),Comedy|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
60289,Kit Kittredge: An American Girl (2008),Children|Comedy|Drama|Mystery,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
60291,Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60293,"Wackness, The (2008)",Comedy|Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
60295,Up the Yangtze (2007),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60299,Get Well Soon (2001),Comedy|Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
60303,Strange Circus (Kimyô na sâkasu) (2005),Horror|Mystery|Thriller,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60309,Along Came Jones (1945),Comedy|Romance|Western,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
60311,"Black Swan, The (1942)",Adventure,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60314,Cheyenne Autumn (1964),Western,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60316,Hour of the Gun (1967),Western,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60322,Sleepwalking (2008),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60333,Encounters at the End of the World (2008),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60336,Bad Blood (Mauvais sang) (1986),Crime|Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
60338,Dante 01 (2008),Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
60341,Standard Operating Procedure (2008),Crime|Documentary|War,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
60343,Wee Willie Winkie (1937),Adventure,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60353,"Page of Madness, A (Kurutta ippêji) (1926)",Drama|Horror,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60356,Two Women (2000),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60363,Zombie Strippers! (2008),Comedy|Horror,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60365,Frosty the Snowman (1969),Animation|Children|Comedy|Fantasy|Musical,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
60376,White Light/Black Rain: The Destruction of Hiroshima and Nagasaki (2007),Documentary|Horror|War,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60382,Roman Polanski: Wanted and Desired (2008),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60384,Z Channel: A Magnificent Obsession (2004),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60389,Battle for Haditha (2007),War,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60391,Alexandra (Aleksandra) (2007),Drama|War,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60393,Transylvania (2006),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60397,Mamma Mia! (2008),Comedy|Musical|Romance,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
60405,Ganes (2007),Drama|Musical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60408,Welcome to the Sticks (Bienvenue chez les Ch'tis) (2008),Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60411,"Pornographers, The (Erogotoshi-tachi yori: Jinruigaku nyûmon) (1966)",Comedy|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
60418,Kabluey (2007),Comedy|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
60421,"Stone Angel, The (2007)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60436,Honeydripper (2007),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60450,Summer of '04 (Sommer '04) (2006),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60461,"Home of Dark Butterflies, The (Tummien perhosten koti) (2008)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60463,Dark Floors (2008),Fantasy|Horror,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60469,Silentium (2004),Crime|Thriller,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
60471,Rogue (2007),Action|Adventure|Horror|Thriller,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
60475,"Violin, El (2005)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60479,Sublime (2007),Horror|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60482,Towelhead (a.k.a. Nothing is Private) (2007),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60484,No Regrets for Our Youth (Waga seishun ni kuinashi) (1946),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60487,"It's the Great Pumpkin, Charlie Brown (1966)",Animation|Children|Comedy,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
60494,Borderline (1950),Crime|Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
60503,Katyn (2007),Drama|War,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60508,Pan Tadeusz: The Last Foray in Lithuania (Pan Tadeusz) (1999),Drama|Romance|War,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
60514,Journey to the Center of the Earth (2008),Action|Adventure|Sci-Fi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
60516,Meet Dave (2008),Comedy|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
60522,"Machine Girl, The (Kataude mashin gâru) (2008)",Action|Comedy|Fantasy|Horror|Thriller,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
60524,August (2008),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60526,Death Defying Acts (2007),Drama|Romance|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
60530,Water Lilies (Naissance des pieuvres) (2007),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60538,Shrooms (2007),Horror|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60544,Manslaughter (Drabet) (2005),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60546,"Bench, The (Bænken) (2000)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60551,Breath (Soom) (2007),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60566,Just Another Love Story (Kærlighed på film) (2007),Crime|Drama|Thriller,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
60568,"Substitute, The (Vikaren) (2007)",Comedy|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
60579,Next Door (Naboer) (2005),Horror|Mystery|Thriller,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60585,Chinese Roulette (Chinesisches Roulette) (1976),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60590,"Heartbeat Detector (Question humaine, La) (2007)",Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
60599,Flakes (2007),Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60609,Death Note (2006),Adventure|Crime|Drama|Horror|Mystery,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60616,"Majority of One, A (1961)",Comedy|Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
60618,Moving McAllister (2007),Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60625,"Tall T, The (1957)",Western,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60641,Music Within (2007),Comedy|Drama|Romance|War,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
60647,Transsiberian (2008),Crime|Drama|Thriller,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
60649,Space Chimps (2008),Adventure|Animation|Comedy,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
60654,"Last Mistress, The (vieille maîtresse, Une) (2007)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60666,Jimmy Carter Man from Plains (2007),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60674,Stargate: Continuum (2008),Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60684,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
60686,Bravo Two Zero (1999) ,Adventure|Thriller|War,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60688,Conspiracy (2008),Action|Drama|Mystery|Thriller|War,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
60702,WarGames: The Dead Code (2008),Drama|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
60707,Vince Vaughn's Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland (2006),Comedy|Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
60728,Steal a Pencil for Me (2007),Documentary|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60735,Shotgun Stories (2007),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
60737,Watching the Detectives (2007),Comedy|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
60743,Mr. Untouchable (2007),Crime|Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
60745,Blast of Silence (1961),Crime|Drama|Thriller,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
60753,Felon (2008),Crime|Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60756,Step Brothers (2008),Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60758,Brideshead Revisited (2008),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60760,"X-Files: I Want to Believe, The (2008)",Drama|Mystery|Sci-Fi|Thriller,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
60763,American Teen (2008),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60766,Man on Wire (2008),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60768,CSNY Déjà Vu (2008),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60803,"Little Drummer Boy, The (1968)",Animation|Children|Musical,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
60806,"Little Mermaid 2: Return to the Sea, The (2000)",Animation|Children|Fantasy|Musical,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
60816,"Colour of Magic, The (Terry Pratchett's The Colour of Magic) (2008)",Adventure|Comedy|Fantasy,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
60818,Hogfather (Terry Pratchett's Hogfather) (2006),Adventure|Fantasy|Thriller,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60825,Mulberry Street (2006),Action|Horror|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
60827,Lost in Beijing (Ping guo) (2007),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60832,Pathology (2008),Crime|Horror|Thriller,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
60838,Love & Pop (1998),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60857,"Tracey Fragments, The (2007)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60880,"Family Game, The (Kazoku gêmu) (1983)",Comedy|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
60885,"Zone, The (La Zona) (2007)",Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
60887,Blindsight (2006),Adventure|Documentary,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60894,"Edge of Love, The (2008)",Drama|Romance|War,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
60896,"Godless Girl, The (1929)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60904,Heart of a Dog (Sobachye serdtse) (1988),Comedy|Drama|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
60914,Bonneville (2006),Comedy|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
60930,Frozen City (Valkoinen kaupunki) (2006) ,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60937,"Mummy: Tomb of the Dragon Emperor, The (2008)",Action|Adventure|Fantasy|Thriller,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
60939,Swing Vote (2008),Comedy|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
60941,"Midnight Meat Train, The (2008)",Horror|Mystery|Thriller,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60943,Frozen River (2008),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60946,Sixty Six (2006),Comedy|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
60948,Bottle Shock (2008),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60950,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
60979,Batman: Gotham Knight (2008),Action|Animation|Crime,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
60981,Fist of the North Star (1986),Action|Animation,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60983,Eve and the Fire Horse (2005),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60990,"End of Summer, The (Early Autumn) (Kohayagawa-ke no aki) (1961)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60992,"Moment to Remember, A (Nae meorisokui jiwoogae) (2004)",Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
61004,Year of the Gun (1991),Action|Romance|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
61009,Inside Paris (Dans Paris) (2006),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61011,"Walker, The (2007)",Drama|Mystery,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61013,Absolute Giganten (1999),Action|Comedy|Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
61018,Peppermint Candy (Bakha satang) (1999),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61024,Pineapple Express (2008),Action|Comedy|Crime,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
61026,Red Cliff (Chi bi) (2008),Action|Adventure|Drama|War,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
61031,"World's Greatest Lover, The (1977)",Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61035,W Delta Z (a.k.a. The Killing Gene) (2007),Crime|Horror|Thriller,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
61037,Silent Light (Stellet licht) (2007),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61041,"Take, The (2007)",Crime|Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61048,Expired (2007),Comedy|Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
61071,"Sisterhood of the Traveling Pants 2, The (2008)",Adventure|Comedy|Drama|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
61073,Hell Ride (2008),Action|Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
61075,Elegy (2008),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
61083,"Good Humor Man, The (2005)",Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
61091,Bomb It (2007),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61100,Still Life (Sanxia haoren) (2006),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
61108,Bathory (2008),Drama|Fantasy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
61110,Quid Pro Quo (2008),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
61116,Black Caesar (1973),Crime|Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61123,High School Musical 2 (2007),Comedy|Drama|Musical|Romance,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
61132,Tropic Thunder (2008),Action|Adventure|Comedy|War,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
61136,"Objective, The (2008)",Horror|Sci-Fi|Thriller|War,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
61160,Star Wars: The Clone Wars (2008),Action|Adventure|Animation|Sci-Fi,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
61167,Henry Poole is Here (2008),Drama|Mystery,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61206,In the City of Sylvia (En la ciudad de Sylvia) (2007),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61210,Mutant Chronicles (2008),Action|Adventure|Sci-Fi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
61215,13 Beloved (13 game sayawng) (2006),Horror|Mystery|Thriller,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
61236,Waltz with Bashir (Vals im Bashir) (2008),Animation|Documentary|Drama|War,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
61240,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
61246,Hamlet 2 (2008),Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61248,Death Race (2008),Action|Adventure|Sci-Fi|Thriller,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
